# <u_z u_z> budget
#
# y+          P+           TD+          TCR+(NC)     PD+(NC)      PCR+(NC)     PS+          VD+          VCR+(NC)     D+           balance
 0.26535E+02  0.21367E+00 -0.28453E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.53572E-01  0.36199E-02  0.00000E+00 -0.13455E+00  0.71517E-03
 0.25146E+02  0.23233E+00 -0.38878E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.53107E-01  0.22264E-02  0.00000E+00 -0.14175E+00  0.82381E-03
 0.23800E+02  0.25231E+00 -0.50147E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.52467E-01  0.29386E-03  0.00000E+00 -0.14903E+00  0.95633E-03
 0.22498E+02  0.27341E+00 -0.61933E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.51674E-01 -0.23865E-02  0.00000E+00 -0.15630E+00  0.11143E-02
 0.21239E+02  0.29535E+00 -0.73892E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.50753E-01 -0.59437E-02  0.00000E+00 -0.16346E+00  0.13013E-02
 0.20024E+02  0.31776E+00 -0.85570E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.49728E-01 -0.10527E-01  0.00000E+00 -0.17042E+00  0.15140E-02
 0.18851E+02  0.34012E+00 -0.96394E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.48610E-01 -0.16291E-01  0.00000E+00 -0.17707E+00  0.17548E-02
 0.17722E+02  0.36180E+00 -0.10569E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.47403E-01 -0.23389E-01  0.00000E+00 -0.18330E+00  0.20209E-02
 0.16634E+02  0.38203E+00 -0.11266E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.46108E-01 -0.31988E-01  0.00000E+00 -0.18896E+00  0.23128E-02
 0.15588E+02  0.39994E+00 -0.11647E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.44722E-01 -0.42196E-01  0.00000E+00 -0.19392E+00  0.26292E-02
 0.14582E+02  0.41455E+00 -0.11631E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.43240E-01 -0.54004E-01  0.00000E+00 -0.19804E+00  0.29562E-02
 0.13617E+02  0.42488E+00 -0.11145E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.41653E-01 -0.67238E-01  0.00000E+00 -0.20125E+00  0.32832E-02
 0.12691E+02  0.42993E+00 -0.10138E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.39947E-01 -0.81505E-01  0.00000E+00 -0.20350E+00  0.35970E-02
 0.11804E+02  0.42886E+00 -0.85904E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.38106E-01 -0.96133E-01  0.00000E+00 -0.20485E+00  0.38687E-02
 0.10953E+02  0.42103E+00 -0.65259E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.36115E-01 -0.11012E+00  0.00000E+00 -0.20546E+00  0.40739E-02
 0.10139E+02  0.40613E+00 -0.40212E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.33966E-01 -0.12214E+00  0.00000E+00 -0.20561E+00  0.41971E-02
 0.93591E+01  0.38424E+00 -0.12095E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.31654E-01 -0.13059E+00  0.00000E+00 -0.20568E+00  0.42203E-02
 0.86128E+01  0.35590E+00  0.17260E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.29189E-01 -0.13371E+00  0.00000E+00 -0.20612E+00  0.41329E-02
 0.78985E+01  0.32209E+00  0.45668E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.26586E-01 -0.12984E+00  0.00000E+00 -0.20740E+00  0.39332E-02
 0.72145E+01  0.28419E+00  0.70825E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.23870E-01 -0.11759E+00  0.00000E+00 -0.20992E+00  0.36290E-02
 0.65593E+01  0.24387E+00  0.90592E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.21071E-01 -0.96176E-01  0.00000E+00 -0.21397E+00  0.32464E-02
 0.59312E+01  0.20295E+00  0.10329E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.18226E-01 -0.65566E-01  0.00000E+00 -0.21962E+00  0.28209E-02
 0.53281E+01  0.16323E+00  0.10795E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.15374E-01 -0.26693E-01  0.00000E+00 -0.22672E+00  0.23859E-02
 0.47484E+01  0.12632E+00  0.10453E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.12556E-01  0.18526E-01  0.00000E+00 -0.23485E+00  0.19708E-02
 0.41900E+01  0.93518E-01  0.93981E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.98183E-02  0.67280E-01  0.00000E+00 -0.24336E+00  0.15981E-02
 0.36508E+01  0.65715E-01  0.78137E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.72097E-02  0.11613E+00  0.00000E+00 -0.25149E+00  0.12868E-02
 0.31288E+01  0.43342E-01  0.59503E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.47855E-02  0.16143E+00  0.00000E+00 -0.25844E+00  0.10456E-02
 0.26218E+01  0.26382E-01  0.40816E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.26102E-02  0.19987E+00  0.00000E+00 -0.26359E+00  0.86478E-03
 0.21275E+01  0.14424E-01  0.24539E-01  0.00000E+00  0.00000E+00  0.00000E+00 -0.76194E-03  0.22914E+00  0.00000E+00 -0.26661E+00  0.72918E-03
 0.16438E+01  0.67553E-02  0.12337E-01  0.00000E+00  0.00000E+00  0.00000E+00  0.66194E-03  0.24848E+00  0.00000E+00 -0.26761E+00  0.62143E-03
 0.11683E+01  0.24653E-02  0.47295E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.15373E-02  0.25895E+00  0.00000E+00 -0.26716E+00  0.52578E-03
 0.69860E+00  0.55704E-03  0.11056E-02  0.00000E+00  0.00000E+00  0.00000E+00  0.17041E-02  0.26336E+00  0.00000E+00 -0.26628E+00  0.45330E-03
 0.23247E+00  0.35959E-04  0.74354E-04  0.00000E+00  0.00000E+00  0.00000E+00  0.95624E-03  0.26567E+00  0.00000E+00 -0.26637E+00  0.36811E-03
